"Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"2019","Zona urbana","20/10/2019","SE","999999","Mataró","Maresme","Barcelona","0","1","0","1","2","0","0","0","0","1","1","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","11,4","Matí","Col.lisió de vehicles en marxa","dg"
"2019","Carretera","05/05/2019","BP-2427","0,7","Subirats","Alt Penedès","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","13,04","Matí","Altres","dg"
"2019","Carretera","05/01/2019","C-14","21,2","Alcover","Alt Camp","Tarragona","1","0","1","2","2","0","0","0","0","1","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","14,24","Tarda","Col.lisió de vehicles en marxa","dis"
"2019","Zona urbana","03/06/2019","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","0","1","0","0","30","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","15,55","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","08/01/2019","C-13","30,5","Vallfogona de Balaguer","Noguera","Lleida","1","1","0","2","1","0","0","0","0","1","0","0","0","50","No","Si","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","Alba o capvespre","NA","Un sol sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","7,21","Matí","Sortida de la calcada sense especificar","dill-dij"
"2019","Zona urbana","20/04/2019","SE","999999","Tivissa","Ribera d'Ebre","Tarragona","0","1","0","1","1","0","0","1","0","0","0","0","0","40","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Caiguda en la via","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","23,51","Nit","Bolcada a la calcada","dis"
"2019","Zona urbana","27/08/2019","SE","999999","Girona","Gironès","Girona","0","1","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","18,24","Tarda","Atropellament","dill-dij"
"2019","Zona urbana","16/10/2019","SE","999999","Cassà de la Selva","Gironès","Girona","1","0","0","1","2","1","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","16,5","Tarda","Atropellament","dill-dij"
"2019","Carretera","13/07/2019","N-II","767,4","Capmany","Alt Empordà","Girona","0","1","1","2","1","0","0","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","7,05","Matí","Sortida de la calcada sense especificar","dis"
"2019","Zona urbana","04/07/2019","SE","999999","Granollers","Vallès Oriental","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient","Sols marques viàries (inclou pas vianants)","NA","Caiguda en la via","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","21,44","Tarda","Bolcada a la calcada","dill-dij"
"2019","Zona urbana","02/01/2019","C-245","8,2","Viladecans","Baix Llobregat","Barcelona","1","0","0","1","2","1","0","0","0","1","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Si","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Travessera","Sec i net","Carretera convencional","NA","Sense especificar","Calma, vent molt suau","Feiners","14,45","Tarda","Atropellament","dill-dij"
"2019","Carretera","22/02/2019","C-31","183,2","Gavà","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","1","0","1","0","0","0","90","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Senyal velocitat","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Encalç","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","21,17","Tarda","Col.lisió de vehicles en marxa","div"
"2019","Zona urbana","30/11/2019","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","80","No","Si","Sense Especificar","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Doble sentit","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","20,02","Tarda","Col.lisió de vehicles en marxa","dis"
"2019","Carretera","20/12/2019","C-162","8,8","Fontanals de Cerdanya","Cerdanya","Girona","0","1","2","3","3","0","0","0","0","3","0","0","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana","18,17","Tarda","Col.lisió de vehicles en marxa","div"
"2019","Zona urbana","13/07/2019","SE","999999","Barcelona","Barcelonès","Barcelona","0","2","5","7","8","0","0","0","1","7","0","0","0","100","No","Si","Sense Especificar","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","18,1","Tarda","Col.lisió de vehicles en marxa","dis"
"2019","Zona urbana","28/11/2019","BV-5224","6,7","Torelló","Osona","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Travessera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners","16","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Zona urbana","03/11/2019","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","2","3","2","1","0","0","1","0","0","0","0","100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","21","Tarda","Atropellament","dg"
"2019","Carretera","27/07/2019","C-12","29,1","Xerta","Baix Ebre","Tarragona","3","0","1","4","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","13,57","Matí","Col.lisió de vehicles en marxa","dis"
"2019","Zona urbana","04/11/2019","SE","999999","Igualada","Anoia","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Senyal velocitat","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","Feiners","11,59","Matí","Atropellament","dill-dij"
"2019","Carretera","11/11/2019","CR","1,8","Montferrer i Castellbò","Alt Urgell","Lleida","0","1","0","1","1","0","0","0","0","0","0","1","0","100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Mullat","Altres","Municipal","Rampa o pendent","Calma, vent molt suau","Feiners","15,4","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2019","Carretera","14/09/2019","CR","0","Cervera","Segarra","Lleida","0","1","1","2","3","2","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Carretera","Sec i net","Altres","NA","NA","Calma, vent molt suau","CapDeSetmana","18,15","Tarda","Atropellament","dis"
"2019","Zona urbana","21/04/2019","SE","999999","Sant Pere Pescador","Alt Empordà","Girona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","18,04","Tarda","Altres","dg"
"2019","Carretera","18/09/2019","BV-5101","2,3","Dosrius","Maresme","Barcelona","1","0","0","1","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners","17,54","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2019","Carretera","19/03/2019","AP-7","153","Sant Cugat del Vallès","Vallès Occidental","Barcelona","0","1","0","1","3","0","0","0","1","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Altres","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","8,02","Matí","Altres","dill-dij"
"2019","Zona urbana","14/05/2019","N-340a","1160","Tarragona","Tarragonès","Tarragona","0","1","1","2","3","2","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Travessera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","Feiners","12","Matí","Atropellament","dill-dij"
"2019","Zona urbana","26/10/2019","SE","999999","Girona","Gironès","Girona","0","1","0","1","2","1","0","0","0","1","0","0","0","40","Si","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial suficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","1,24","Nit","Atropellament","dis"
"2019","Zona urbana","18/01/2019","SE","999999","Hospitalet de Llobregat, l'","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","NA","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","12,25","Matí","Col.lisió de vehicles en marxa","div"
"2019","Zona urbana","01/06/2019","SE","999999","Mataró","Maresme","Barcelona","0","2","0","2","1","0","0","0","0","1","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","6,45","Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"2019","Zona urbana","19/01/2019","SE","999999","Castelldefels","Baix Llobregat","Barcelona","1","1","0","2","3","2","0","0","0","1","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","3,3","Nit","Altres","dis"
"2019","Carretera","23/09/2019","C-16","93,5","Olvan","Berguedà","Barcelona","0","1","1","2","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Un sol sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","6,57","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","13/08/2019","A-2","707","Riudellots de la Selva","Selva","Girona","1","0","0","1","2","1","0","0","0","0","1","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners","3,07","Nit","Atropellament","dill-dij"
"2019","Carretera","16/06/2019","C-12","106","Maials","Segrià","Lleida","0","1","1","2","1","0","0","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","11,43","Matí","Sortida de la calcada sense especificar","dg"
"2019","Zona urbana","08/08/2019","SE","999999","Lloret de Mar","Selva","Girona","0","1","0","1","2","1","0","1","0","0","0","0","0","100","Si","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","15,43","Tarda","Atropellament","dill-dij"
"2019","Zona urbana","23/07/2019","SE","999999","Castelló d'Empúries","Alt Empordà","Girona","1","0","1","2","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","17","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Zona urbana","07/03/2019","SE","999999","Terrassa","Vallès Occidental","Barcelona","0","1","0","1","2","1","0","0","0","1","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","19,4","Tarda","Atropellament","dill-dij"
"2019","Carretera","12/05/2019","C-37","38,5","Querol","Alt Camp","Tarragona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","12,34","Matí","Altres","dg"
"2019","Zona urbana","19/01/2019","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","1","2","2","0","0","0","1","1","0","0","0","100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","NA","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","17,22","Tarda","Col.lisió de vehicles en marxa","dis"
"2019","Zona urbana","16/04/2019","SE","999999","Sant Boi de Llobregat","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","30","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Sense especificar","Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","7,55","Matí","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","23/09/2019","C-28","28","Naut Aran","Aran","Lleida","0","1","0","1","1","0","1","0","0","0","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Caiguda en la via","Giratòria","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","15,27","Tarda","Bolcada a la calcada","dill-dij"
"2019","Carretera","27/04/2019","LV-3003","1,7","Sant Ramon","Segarra","Lleida","0","1","0","1","1","0","0","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","22,15","Nit","Altres","dis"
"2019","Carretera","27/03/2019","C-55","35,1","Manresa","Bages","Barcelona","0","1","0","1","2","0","0","0","0","1","0","1","0","70","No","No n'hi ha","A nivell","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","14,16","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","05/12/2019","C-17","32,4","Garriga, la","Vallès Oriental","Barcelona","0","1","1","2","1","0","0","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","NA","Resta sortides de via","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners","21,56","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2019","Zona urbana","28/08/2019","SE","999999","Terrassa","Vallès Occidental","Barcelona","0","1","0","1","2","0","0","0","1","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Encalç","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","16","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","05/02/2019","CR","0,5","Sant Martí de Riucorb","Urgell","Lleida","0","1","0","1","2","0","0","1","0","0","1","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Mullat","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","14,53","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Carretera","08/06/2019","BV-4401","13,2","Santa Maria de Merlès","Berguedà","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","NA","Resta sortides de via","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","11,42","Matí","Sortida de la calcada sense especificar","dis"
"2019","Zona urbana","13/02/2019","C-26","142,6","Avià","Berguedà","Barcelona","0","1","0","1","2","0","1","0","0","1","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Travessera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners","17,1","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2019","Zona urbana","27/04/2019","C-246a","43,3","Vilanova i la Geltrú","Garraf","Barcelona","0","1","0","1","1","0","0","1","0","0","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Travessera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","CapDeSetmana","5,4","Nit","Altres","dis"
"2019","Carretera","21/06/2019","A-2","604","Santa Coloma de Cervelló","Baix Llobregat","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","80","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","17,16","Tarda","Col.lisió de vehicles en marxa","div"
